Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,queueLenNode1_U1:timeavg,queueLenNode1_U2:timeavg,queueLenSS1:timeavg,queueLenSS2:timeavg,CodaTotale_Nodo1,CodaTotale_Nodo2
Config1,3.0,3.0,6.0,0.8,0.8,7.852483692954084,1567.9705335520707,2239.9872202944866,0.0193347737321053,1575.4553945627176,2240.0058257781598
Config1,3.0,3.0,6.0,0.8,0.9,7.592787310461467,1708.6141020789044,4823.2102243711,0.026084337552336936,1715.8187282583588,4823.233221256675
Config1,3.0,4.0,4.0,0.4,0.6,0.6605871371060965,3939.9720731457305,0.34030907591362825,0.5244758017183204,3940.6232830946697,0.8512656442266875
Config1,3.0,4.0,4.0,0.4,0.8,3.5963031622141965,7710.820376638332,801.5599505081508,0.08450602007523686,7714.327600868108,801.6410838018335
Config1,3.0,4.0,4.0,0.4,0.9,3.600101600568047,8016.425551848474,3160.4075667726866,0.12410914391900908,8019.906347713115,3160.5237914397135
Config1,3.0,4.0,4.0,0.6,0.6,2.049943898337608,3360.767249547615,1.3403584762043348,0.1518637663492006,3362.769549466312,1.4820256723677663
Config1,3.0,4.0,4.0,0.6,0.8,20.559200816948184,5391.80065621599,2992.260153410488,0.020087988294718313,5408.769319632056,2992.2773239080952
Config1,3.0,4.0,4.0,0.6,0.9,16.358400252872165,5500.019977018389,5650.1542532059375,0.02863749274953582,5514.40771596087,5650.177594559159
Config1,3.0,4.0,4.0,0.8,0.6,152.50530316949374,2690.545526556661,5.757240103564269,0.004960137000822718,2835.063518137616,5.759980813086195
Config1,3.0,4.0,4.0,0.8,0.8,1932.374803789124,2794.9740792318476,3758.044541540046,0.0,4698.281734435826,3758.044541540046
Config1,3.0,4.0,4.0,0.8,0.9,1962.4218954136772,2771.941860003935,6430.103544135119,0.0,4711.402314758905,6430.103544135119
Config1,3.0,4.0,5.0,0.4,0.6,0.45179737513901225,1341.8932348621588,0.19120667131348448,0.8343711192374885,1342.3395216016165,1.014496019931236
Config1,3.0,4.0,5.0,0.4,0.8,2.4531800615668162,5747.604573304233,30.84217883581748,0.22224726132399747,5749.9603050647265,31.022441094720968
Config1,3.0,4.0,5.0,0.4,0.9,2.621069276648387,6280.665748726741,2154.789862906945,0.1755276498316707,6283.229761065581,2154.9538260394843
Config1,3.0,4.0,5.0,0.6,0.6,0.9944669566439825,972.2794491969898,0.5893128981511278,0.33675198979638776,973.2637466779865,0.9126830885977087
Config1,3.0,4.0,5.0,0.6,0.8,5.33440322214357,4022.996719767246,1666.8197516841894,0.054436512597636134,4028.0975253821516,1666.8723029599369
Config1,3.0,4.0,5.0,0.6,0.9,5.382704491807598,4210.197262151208,4165.032988299034,0.07466602665848775,4215.320255428847,4165.104227202905
Config1,3.0,4.0,5.0,0.8,0.6,2.862934881294152,519.1144488091956,1.70473653246339,0.11501930934472071,521.9164226824287,1.8045501869605736
Config1,3.0,4.0,5.0,0.8,0.8,37.26589444331996,2159.784379195514,3375.244004772886,0.007386775416161285,2193.7467711746563,3375.249996728024
Config1,3.0,4.0,5.0,0.8,0.9,45.314426224718375,2213.217899480197,6121.673304577277,0.01158854085853712,2251.9434839431738,6121.681955833803
Config1,3.0,4.0,6.0,0.4,0.6,0.328968266167318,18.049595371483843,0.12227522987859424,0.9004884480210593,18.375553779883106,1.0166170637026763
Config1,3.0,4.0,6.0,0.4,0.8,1.292835864512197,4063.5316360456313,3.408675160496727,0.7331800402051413,4064.7816925903066,4.07999873976881
Config1,3.0,4.0,6.0,0.4,0.9,2.287842805867839,5088.332875756407,1511.893533933434,0.20081568196396946,5090.570573332648,1512.083177722523
Config1,3.0,4.0,6.0,0.6,0.6,0.6233522044018391,7.999099668788348,0.32981262311119713,0.3238417167543597,8.613174857318858,0.647947946827001
Config1,3.0,4.0,6.0,0.6,0.8,3.616310423714838,3121.470741314807,803.6811083755099,0.08624449661451027,3124.980389963746,803.763225374579
Config1,3.0,4.0,6.0,0.6,0.9,3.69778701563022,3425.0397940415005,3163.3048283957937,0.1193226114009615,3428.620987351557,3163.4216095274664
Config1,3.0,4.0,6.0,0.8,0.6,1.1542169613521263,2.958490954274274,0.7742468546270168,0.06884436301972342,4.106099594550075,0.8381172473512245
Config1,3.0,4.0,6.0,0.8,0.8,8.019190157953364,1578.0751067458475,2256.669626282476,0.03924561695935794,1585.5234612043241,2256.7059146952897
Config1,3.0,4.0,6.0,0.8,0.9,8.342444988094027,1709.4363421897365,4814.111521781088,0.05198298973790334,1717.167224550158,4814.157642963198
Config1,3.5,2.0,4.0,0.4,0.6,0.6588208538784144,3937.5494141300505,0.5582695695549218,0.05441666849088699,3938.196870184886,0.6101453424536677
Config1,3.5,2.0,4.0,0.4,0.8,1.9291958237001359,7281.454399501648,1314.7525812961205,0.02819448764124874,7283.348076273857,1314.7793509638952
Config1,3.5,2.0,4.0,0.4,0.9,1.9224451038330186,7784.841034789677,3429.8986308191293,0.03818158661543331,7786.71088820375,3429.935194206444
Config1,3.5,2.0,4.0,0.6,0.6,1.9259497524200426,3393.7617981854455,2.8088303748099923,0.01928343988487527,3395.667771815034,2.8266941767761606
Config1,3.5,2.0,4.0,0.6,0.8,3.9222141780962883,5029.755314453523,3523.383714893075,0.013559207260815217,5033.560918293459,3523.3964522920173
Config1,3.5,2.0,4.0,0.6,0.9,3.8624650881699427,5271.06426585502,5924.0140552133125,0.018479572799920397,5274.796538609054,5924.031365364026
Config1,3.5,2.0,4.0,0.8,0.6,24.63006839306906,2527.362668821693,382.41787024071937,0.0016745031043159757,2547.8348901117615,382.4191417489915
Config1,3.5,2.0,4.0,0.8,0.8,19.047002361083646,2660.1616918845134,5735.709185994878,0.002932091121375388,2677.0918759800634,5735.711610205455
Config1,3.5,2.0,4.0,0.8,0.9,19.58379401999291,2699.7635928957047,8412.511286561774,0.0038637825344067936,2716.808434404024,8412.514461270091
Config1,3.5,2.0,5.0,0.4,0.6,0.44073935472536624,1382.2967881471013,0.2895890223774573,0.07956723110454221,1382.728966270183,0.3646419971908786
Config1,3.5,2.0,5.0,0.4,0.8,1.5783547086414138,5423.680524421055,406.70801330625613,0.035882570692624946,5425.231665454791,406.7418020449317
Config1,3.5,2.0,5.0,0.4,0.9,1.5729164499697699,6077.399566605386,2419.3000370058185,0.04970400195663914,6078.9492534881565,2419.348459540546
Config1,3.5,2.0,5.0,0.6,0.6,0.9736551672807603,959.4187353139598,1.034327552404557,0.039495728935069904,960.3736563950365,1.0724165930781355
Config1,3.5,2.0,5.0,0.6,0.8,2.463938534535143,3578.6808786435668,2212.4747045173967,0.02398232828437854,3581.0817199442076,2212.497394620495
Config1,3.5,2.0,5.0,0.6,0.9,2.4562579147038037,4035.032665931096,4403.122833941213,0.029996460253158407,4037.437714429349,4403.151278873626
Config1,3.5,2.0,5.0,0.8,0.6,2.508844068735168,528.5113653952776,4.480166032376459,0.014440368326181851,530.9665044530883,4.4936157759594515
Config1,3.5,2.0,5.0,0.8,0.8,4.618146455366878,1736.6722124871637,3938.993435980984,0.011546206047319315,1741.1362048646085,3939.004156480678
